longitude,latitude,elevation,slope_deg,aspect_sin,aspect_cos,curvature,relief_amplitude,roughness,plan_curvature,profile_curvature
89.49999999999991,22.550000000000015,1.8614823818206787,0.1761665060175103,0.6587637996670893,0.7523498230531984,-0.0007735681624759525,0.4926142692565918,0.11693282286359756,-0.0004604685664897913,0.0003882234921594519
89.54999999999991,22.550000000000015,1.4321259260177612,0.07586546715224997,-0.610108564744906,0.79231782715329,0.0005109928011072461,0.4398075342178345,0.1356401974198874,0.00022436062226376593,-0.0002992260111152287
89.59999999999991,22.550000000000015,6.617964744567871,2.437931196030665,-0.4469194634647191,0.894574196574218,-0.0051018025857353395,4.1945812702178955,1.1482429236382579,-0.004180369357382943,0.001419311367215333
89.6499999999999,22.550000000000015,2.2453010082244873,0.1590310469868187,0.9653755496421202,0.2608640415104663,-5.308558721653749e-05,1.6493626832962036,0.30611479222297305,-0.00032744596245782247,-0.00018934027553067954
89.6999999999999,22.550000000000015,0.0,0.0,1.2246467991473532e-16,-1.0,0.0,6.436896324157715,1.5183276801156562,0.0,0.0
89.7499999999999,22.550000000000015,1.593430995941162,0.12159364461838412,0.9502837343163396,-0.31138533089051007,0.0004305359380880223,0.43863582611083984,0.09658767052998753,-0.00020989350891699246,-1.0125315590709074e-05
89.7999999999999,22.550000000000015,5.802578926086426,3.2554646542788577,-0.9510481739224594,-0.3090426683789073,-0.0012958045341312327,5.396493673324585,1.389188454663058,-0.0006176009307404575,-0.0011083436399150525
89.8499999999999,22.550000000000015,5.471263885498047,1.5923262156576354,-0.7840387409833345,0.6207118918123511,-0.012209173741556462,4.414559006690979,0.8930397423159573,-0.006911921063703477,0.006934354261644108
89.89999999999989,22.550000000000015,1.7295100688934326,2.3599549808249436,-0.6434423148442595,-0.7654946031605061,0.0028405042905054554,5.817473769187927,1.6511067591735438,0.002606270094613772,-0.00373284558734859
89.94999999999989,22.550000000000015,2.13157320022583,0.11294081522034982,0.0912412326190674,-0.9958288193611156,0.00011917571090401897,5.924025535583496,1.167345133616159,0.0003570658738532313,0.00024786037488246364
89.99999999999989,22.550000000000015,0.0,,,,,,,,
90.04999999999988,22.550000000000015,8.149715423583984,0.7298791255339828,-0.6402571010965695,-0.7681606892411361,0.006209853937880492,9.991749167442322,2.5694884052964424,-0.0034969673279103414,-0.0026475885337321273
90.09999999999988,22.550000000000015,11.434925079345703,5.9340385829106275,0.8795274943260367,-0.47584807105268734,-0.015553392490823024,11.997230768203735,3.424851804743613,-0.0040821578224483875,0.01018631010709524
90.14999999999988,22.550000000000015,1.9340264797210693,0.1908219163045722,0.5419042367097335,0.840440240728656,0.0006478011167485333,0.508323073387146,0.13733116376070018,4.466848498175781e-05,0.00012890189791774865
90.19999999999987,22.550000000000015,2.110316753387451,0.9275836750913519,-0.9975158147268591,-0.07044288019246775,0.0017218005201351952,8.95906126499176,2.2896788725360295,-0.000259544589655313,-0.002018491804340982
90.24999999999987,22.550000000000015,1.798466682434082,1.2294850445886862,0.2124827095447016,-0.977164826497834,0.0013385019158972172,3.7640345096588135,0.9115082033657365,0.0005059024265943214,-0.0018665572655465245
90.29999999999987,22.550000000000015,4.010587215423584,4.121191355304033,0.9334516878905788,0.3587031451970132,0.00020014158404236293,10.740630865097046,3.325103816474381,-0.002500846255993964,-0.005680332707602175
90.34999999999987,22.550000000000015,8.361230850219727,2.7799973473370674,0.1842031847228404,-0.9828881862846675,-0.002894579928879268,9.087712049484253,2.383878970108588,-0.002649936531904114,0.004291138673631004
90.39999999999986,22.550000000000015,2.6651811599731445,3.415112623421719,-0.10246785135014591,-0.9947363165380484,0.00039612351403845087,4.098174571990967,1.2489913981201781,-0.0038253266035085626,-0.0026880476527345763
90.44999999999986,22.550000000000015,9.24754524230957,3.0093295567525167,-0.2516832835288744,0.9678096531819282,0.0010423115208309248,11.090777397155762,2.892436024299176,-0.0008927810493537292,0.0024474369417905387
90.49999999999986,22.550000000000015,7.581032752990723,5.711730471058049,-0.8628405880020087,0.505476131678191,-0.006148910668179569,6.5999510288238525,2.126481455019556,-0.012272242612578962,0.005464411625483937
90.54999999999986,22.550000000000015,5.7434844970703125,7.816163643692645,0.9304592755298857,0.3663953282731649,0.002338176066291219,9.061806797981262,2.9789615474713256,-0.005177434185433735,0.00571446983001361
90.59999999999985,22.550000000000015,1.5081496238708496,0.7323144796400288,-0.5356118351199947,0.844464304798842,-0.003644574806300648,1.4233355820178986,0.3900955021398788,-0.0010095817570793127,-0.000257423282124045
90.64999999999985,22.550000000000015,1.0750523805618286,0.3586846368992956,0.6281476356380994,-0.7780941767178736,7.96190804265241e-05,0.7385019659996033,0.18330005634454435,-0.0007198032448673992,-0.00044641956035825354
90.69999999999985,22.550000000000015,4.752745151519775,5.573593486307786,-0.835016240235194,0.5502252979857257,-0.0010006568698504412,9.218119740486145,2.5958041029177954,-0.003620092246527003,-0.001605151643582686
90.74999999999984,22.550000000000015,8.861540794372559,3.096689896903971,0.1413991318564146,-0.9899526683181638,0.005592554054330238,4.911483287811279,1.3383805793418544,0.007672279141056307,-0.0020260105654250704
90.79999999999984,22.550000000000015,0.0,0.0,1.2246467991473532e-16,-1.0,0.0,0.0,0.0,0.0,0.0
90.84999999999984,22.550000000000015,0.0,0.0,1.2246467991473532e-16,-1.0,0.0,0.0,0.0,0.0,0.0
90.89999999999984,22.550000000000015,0.0,3.4893144711851964,0.6397273281618353,0.768601942232076,0.005779633806017349,3.3715686798095703,1.3093098839164763,-0.0013871084392270813,-0.0019320337592537947
90.94999999999983,22.550000000000015,0.0,0.0,1.2246467991473532e-16,-1.0,0.0,0.0,0.0,0.0,0.0
90.99999999999983,22.550000000000015,0.0,,,,,,,,
91.04999999999983,22.550000000000015,2.9164085388183594,0.3500942851488349,-0.23961229844809556,-0.9708686556030227,-0.00043786410884539564,0.9412765502929688,0.2521148560745205,0.0007344451051342054,0.0002826891645001999
91.09999999999982,22.550000000000015,3.9902989864349365,0.9311459422940953,0.6546627526317246,-0.7559210807462995,-0.001260764978115746,3.091768741607666,0.6986671260846508,0.002333770277998491,0.00010205657614238737
91.14999999999982,22.550000000000015,3.3182132244110107,0.4356254952825127,0.4415967965291981,0.897213614082594,-0.0023933090988522035,2.393085479736328,0.6392437866616629,-0.0017263749115078934,-0.0013880385082333762
91.19999999999982,22.550000000000015,3.99971866607666,0.541557116944349,0.3140392480986539,-0.9494100013448521,0.0012591682966004477,2.726837158203125,0.5455968202638752,0.0001360818024487228,-0.0010258799541352428
91.24999999999982,22.550000000000015,0.0,0.0,1.2246467991473532e-16,-1.0,0.0,0.0,0.0,0.0,0.0
91.29999999999981,22.550000000000015,6.87519645690918,1.2376499436449813,0.9862490142391248,-0.16526609426120828,0.0007001926362859717,2.34968900680542,0.6037955667550621,0.0004499063120103317,-0.0003539489384882629
91.34999999999981,22.550000000000015,4.224915027618408,0.2851314556552029,0.8314135948536141,0.5556540599083124,0.0007699556705475901,0.637122631072998,0.16767216593845305,0.00021868777448543912,-0.0003965882188418694
91.3999999999998,22.550000000000015,0.0,0.0,1.2246467991473532e-16,-1.0,0.0,0.0,0.0,0.0,0.0
91.4499999999998,22.550000000000015,8.624834060668945,2.7528192308859656,-0.6741900638251331,0.7385578906487039,0.002770130552718683,9.71069622039795,2.2996185172876262,-0.0023048323158281914,-0.00511653271548487
91.4999999999998,22.550000000000015,4.341102600097656,0.11679650032692909,-0.7386943102874876,0.6740405892443667,0.00016229344351790853,0.6231856346130371,0.129200727837632,4.6963807123133754e-05,-0.0001719760467620171
91.5499999999998,22.550000000000015,0.0,0.0,1.2246467991473532e-16,-1.0,0.0,0.0,0.0,0.0,0.0
91.5999999999998,22.550000000000015,0.0,0.0,1.2246467991473532e-16,-1.0,0.0,0.0,0.0,0.0,0.0
91.64999999999979,22.550000000000015,0.0,0.0,1.2246467991473532e-16,-1.0,0.0,0.0,0.0,0.0,0.0
91.69999999999979,22.550000000000015,20.11525535583496,16.218359480974332,0.623533011327734,0.7817970221128806,0.011715297610683241,24.424863815307617,7.5700335729089225,-0.004014583011933156,-0.01984148963681257
91.74999999999979,22.550000000000015,55.434364318847656,20.339279290800253,-0.9528158401492487,0.3035489660016673,0.006758711579497429,44.14421081542969,13.129753201186448,0.010852454230088706,-0.002882600485243898
91.79999999999978,22.550000000000015,8.144472122192383,1.5906725821177214,-0.6282109566861721,0.7780430540140079,0.00587272386843742,4.987203598022461,1.2505586935342894,0.0026962511992265265,-0.0011410501693623221
91.84999999999978,22.550000000000015,9.892387390136719,4.677266416346821,0.5557436868709192,-0.8313536879710811,0.0001991637523864804,9.540447473526001,3.07218481093697,0.0006270640564972088,0.0013797435476399218
91.89999999999978,22.550000000000015,16.608551025390625,2.340922904449056,-0.46678021582934637,-0.8843733544777956,-0.004956609927099647,8.232650756835938,2.223880503874716,0.0025255753660809914,0.0018016290557545645
91.94999999999978,22.550000000000015,14.995321273803711,0.2901283323511592,-0.9872206664605008,-0.1593592034156947,-0.00200297939351293,2.208475112915039,0.5626100219858928,-0.0008315690330939925,0.002275498314790269
91.99999999999977,22.550000000000015,0.0,,,,,,,,
92.04999999999977,22.550000000000015,13.921965599060059,7.052205440269667,0.4473434348811704,0.8943622595283838,-0.0020864988708978495,14.253880500793457,3.849113445471607,-0.004817864044841909,-0.006549267552725281
92.09999999999977,22.550000000000015,46.38291931152344,23.459957016371263,-0.2805091536431749,0.9598513503258667,-0.01758009998368456,28.652454376220703,9.68224600237886,-0.005727836020071598,0.022904875903445556
92.14999999999976,22.550000000000015,282.89453125,32.78928936917037,0.40840248552457964,-0.9128019554193262,-0.04379620495067796,93.14337158203125,28.109482961464142,-0.0336090412307842,0.018406184214090716
92.19999999999976,22.550000000000015,28.5,0.0,1.2246467991473532e-16,-1.0,0.0,0.0,0.0,0.0,0.0
92.24999999999976,22.550000000000015,43.21595764160156,15.1632069916581,-0.10456074570883632,0.9945185018172422,0.009014768251718843,26.24229621887207,7.645264236927337,0.00341196885074214,-0.010197412630186082
92.29999999999976,22.550000000000015,42.84211349487305,11.820767736276848,0.8896736532400936,0.45659696750025136,-0.02105759194683953,23.40932846069336,7.622611537031263,-0.020921161460724702,0.006120469824290193
92.34999999999975,22.550000000000015,150.36660766601562,28.50585672517488,0.47240995661238294,-0.8813789383083116,-0.013424515846006724,53.383689880371094,13.708361587513046,2.4447388695044038e-05,0.028342947307215947
92.39999999999975,22.550000000000015,90.07966613769531,26.52125208599854,0.2184174321078599,-0.9758554326084414,-0.013173626129591989,56.7520751953125,15.14652696993597,-0.008711003886331338,0.000950360613773798
92.44999999999975,22.550000000000015,157.69073486328125,26.590764073645147,-0.9212194709802906,-0.3890432961596865,-0.012033408705069937,64.84599304199219,18.393711724274034,-0.01825830125476874,0.0003873533264841889
92.49999999999974,22.550000000000015,104.12657928466797,18.2033034076943,-0.1887462587110561,0.9820258906070548,0.013363072934471082,48.10986328125,12.765312950506573,0.006112921005452488,-0.004265645897607858
92.54999999999974,22.550000000000015,99.6105728149414,3.2064083818117073,0.3415097511082325,-0.9398782314204288,-0.02304160450183536,22.980072021484375,5.808595130456765,-0.03932388810077191,0.002193074760899124
92.59999999999974,22.550000000000015,161.93478393554688,30.77045730188446,-0.9992604805008538,-0.03845116525156128,0.002961129505819111,59.84864807128906,18.747408484034953,-0.00014693320490013483,0.001423656886570059
92.64999999999974,22.550000000000015,301.3320617675781,16.59453777006198,0.8192348290233433,0.573458189334753,-0.002634459329568095,58.683349609375,14.700899436973293,-0.0007300724609541915,-0.0032663137418616184
92.69999999999973,22.550000000000015,198.690673828125,12.432202109389754,-0.656697792531752,0.7541538366168563,-0.007851258828275663,29.77587890625,8.252198904937611,0.006728225561715471,0.013119587366977015
92.74999999999973,22.550000000000015,222.18128967285156,37.084799122246764,0.927101544653085,0.374810253197353,-0.003967955594605957,78.28158569335938,22.789752713732522,-0.0020055012755686302,-0.020784645892951672
92.79999999999973,22.550000000000015,451.3708190917969,28.936493518654267,-0.9791950639481181,0.20292123284575483,-0.014826936615966199,75.90069580078125,22.57013721160539,-0.007867691468560551,0.012907337405661811
92.84999999999972,22.550000000000015,695.0555419921875,15.59491555931685,0.9523994846518982,-0.30485278682472083,-0.020274787877894346,87.6785888671875,21.300725298500975,-0.024442463684325778,0.018398213675133585
92.89999999999972,22.550000000000015,479.5913391113281,17.03336763166316,0.9629802876935329,-0.2695718188418078,-0.015111358816558002,49.082061767578125,14.401308688170285,-0.007403740480849017,0.014488185875912935
92.94999999999972,22.550000000000015,720.7544555664062,36.403346356958366,0.07623799215029788,0.9970896492055722,0.0035393758629186506,88.57305908203125,26.535263493601715,0.010695285389983381,0.01350792276476368
92.99999999999972,22.550000000000015,0.0,,,,,,,,
93.04999999999971,22.550000000000015,1240.8128662109375,36.280617209105245,0.878997315289441,0.47682671875006644,-0.005146780126461181,89.6329345703125,27.71427701784313,-0.015879500518383088,0.011192834053321443
93.09999999999971,22.550000000000015,608.3759155273438,21.95991247918134,-0.1716633826842822,-0.9851556643725852,-0.007460252162559241,83.8238525390625,22.660522620534593,0.006701573344892479,-0.0021743804335363722
93.14999999999971,22.550000000000015,696.1868286132812,23.585602826843438,0.9674154067336708,-0.2531944525741558,0.026248523032643467,61.1566162109375,16.025149927464508,0.021841297995036865,-0.02009645923789112
93.1999999999997,22.550000000000015,1428.8544921875,38.97236714794203,-0.9938776880392817,-0.11048593221624298,0.004239187250761173,115.7333984375,34.44496412424863,-0.005662011814461465,-0.012172716488245916
93.2499999999997,22.550000000000015,660.6912231445312,17.677330587973614,0.6690789822516305,0.7431913047857343,0.02116785203798304,56.80218505859375,16.506910514452468,0.018259787175905567,-0.0014527813136999315
93.2999999999997,22.550000000000015,1090.717041015625,21.6321431309754,0.9781263296421231,0.20801173827654248,0.007266999390313069,64.991943359375,18.393640029976424,0.00555345014794826,-0.009931486583897751
93.3499999999997,22.550000000000015,1676.998779296875,32.09207995174952,0.5265132694176237,0.8501669113339833,-0.012407801193604046,78.3812255859375,21.226097659132755,-0.012583868949929109,0.00367045160194169
93.3999999999997,22.550000000000015,1594.511474609375,34.67094393925213,0.47213992942941674,-0.881523616835298,-0.0024868434080340136,68.5272216796875,19.93418064534821,0.008677612312422613,0.012227568136330582
93.44999999999969,22.550000000000015,1921.0269775390625,20.623240150161063,0.35596676176857295,-0.9344986166474492,0.032042560915357926,75.701904296875,19.526720736387254,0.037850739312977576,-0.014439135519058288
93.49999999999969,22.550000000000015,2145.5009765625,23.9964308738133,0.7877803129174626,-0.61595631223299,-0.003466593254090686,86.21240234375,21.572761273390622,-0.00016243806464469817,0.01700701799314685
93.54999999999968,22.550000000000015,1582.4658203125,10.483348198092997,0.9987965945426072,-0.0490444974496701,0.0037424303045485315,33.67138671875,10.04708921943206,-0.002535427770051213,-0.006570204598663281
93.59999999999968,22.550000000000015,2024.3232421875,33.95707397516964,0.999984345354702,0.00559544864402868,-0.005005385831947255,77.7498779296875,24.867550359292228,0.0030697836003451087,0.018861492928219765
93.64999999999968,22.550000000000015,1399.23779296875,26.106661410136635,-0.5467115042896316,0.8373210442102648,-0.00699908709382503,77.2008056640625,20.23741672068962,-0.015262153133510132,-0.003602573506350751
93.69999999999968,22.550000000000015,1180.890869140625,27.357919788758338,0.39976057433897394,-0.9166195956906953,-0.015209410268087939,75.311279296875,20.858377097738742,-0.018226656242391316,0.005283136963004069
93.74999999999967,22.550000000000015,873.073486328125,35.977152251268,0.006453113275877579,-0.9999791784477559,0.007905150631039637,74.88043212890625,23.337197234059094,-0.01436448319624059,0.0016661663557504965
93.79999999999967,22.550000000000015,1106.2764892578125,12.988390899182182,0.7636157434347015,0.645670966033527,0.01245840839439369,34.488037109375,8.77415300570878,0.0103757719868959,-0.00890981346859914
93.84999999999967,22.550000000000015,994.7229614257812,32.170795830430784,-0.9895169801168445,0.14441657128058485,0.0022909490511312395,69.494384765625,21.76342082011821,-0.0038551807511819336,-0.0219064576438323
93.89999999999966,22.550000000000015,1001.8108520507812,6.4337581088930476,-0.9472107329949474,-0.3206116456075395,-0.005181120726997012,34.97943115234375,9.312591294467104,0.007957213998192521,0.025404662477845324
93.94999999999966,22.550000000000015,414.0582580566406,10.662611898746585,-0.4787560380780335,0.8779479802379094,-0.0013259017091501303,50.48382568359375,10.161306692640247,-0.0005558261528615785,0.0028750991275646887
93.99999999999966,22.550000000000015,0.0,,,,,,,,
94.04999999999966,22.550000000000015,197.69216918945312,3.843270060768048,-0.19645716270132804,0.9805124085004452,0.0013630924404996634,5.8457183837890625,1.8588115929070543,0.004774712250383119,-0.0005671101728921808
94.09999999999965,22.550000000000015,149.5,0.0,1.2246467991473532e-16,-1.0,0.0,0.0,0.0,0.0,0.0
94.14999999999965,22.550000000000015,211.74864196777344,13.23731373277705,0.9867285542684079,-0.16237844743492794,0.0003160169433924813,33.63197326660156,10.226174336053452,-0.008160572314689097,-0.010472541080822639
94.19999999999965,22.550000000000015,293.2316589355469,10.905781734921897,-0.1857137793135337,0.9826038836545905,-0.0071982139161628576,20.4615478515625,6.05151340734877,-0.009502624629625875,-0.010027723997051378
94.24999999999964,22.550000000000015,888.9064331054688,18.590077445005413,-0.977481193927427,-0.21102254741664886,0.0049054227073105664,44.74737548828125,12.200469834848304,-0.0035065171490478155,-0.003982269159962831
94.29999999999964,22.550000000000015,527.0311279296875,29.77139384774416,-0.10405195044214394,-0.9945718634715068,0.005474475654651273,59.454071044921875,18.98288767868765,-0.0008840076292587057,-0.003393296415869498
94.34999999999964,22.550000000000015,655.1490478515625,5.520951271336461,0.3065999278194679,-0.9518384759301849,-0.0038457301676988235,23.4271240234375,5.818819250753907,-0.0023217646216809355,0.004629248954638752
94.39999999999964,22.550000000000015,938.1199951171875,11.888234905663522,-0.3373346960695867,-0.94138477936901,0.010562932372510103,31.45245361328125,8.537921952860993,0.006077924103389114,-0.0055150724520228725
94.44999999999963,22.550000000000015,407.654541015625,20.8140170969974,-0.27023187416601446,0.9627952711686547,0.013600685212217106,49.316558837890625,13.561911628962234,0.0013556539039147311,-0.009653364230007427
94.49999999999963,22.550000000000015,220.78965759277344,5.5708462752271295,-0.501205792912478,0.8653281187797922,0.0033378681386205962,28.720596313476562,6.383531148308336,-0.006512849029980706,-0.005804761891191054
94.54999999999963,22.550000000000015,397.0192565917969,13.647663702336754,-0.8835597136018011,-0.4683185160762952,-0.012629416243215843,34.121368408203125,8.96088652760942,-0.006857179855286355,0.0005741664992193624
94.59999999999962,22.550000000000015,565.4827880859375,12.325803464745457,0.9095661442832358,-0.41555917650044477,0.007474502816627753,34.95306396484375,9.037108802910485,0.0036126315723892426,-0.0015413793927744012
94.64999999999962,22.550000000000015,265.73858642578125,3.173987486570125,-0.2543326203239433,0.9671168069262145,0.011128961400572856,11.5927734375,3.4199622715549394,0.007569351598484839,-0.008177082166009118
94.69999999999962,22.550000000000015,261.4627685546875,11.778556793542789,-0.6541694903181448,0.7563479873291783,-0.006912192861699953,21.606124877929688,7.065441268925221,-0.003489385567243346,0.01685051668660897
94.74999999999962,22.550000000000015,201.9138641357422,5.252313230729058,0.9179878502883012,-0.39660850561109184,-0.008405383346537282,31.14447021484375,8.575828265575877,-0.0010759753970050973,0.025323726711883685
94.79999999999961,22.550000000000015,84.99337005615234,0.17845246190162192,-0.2815939116557923,-0.9595336726339466,-0.0007646344850078307,7.7894439697265625,2.1802830918758795,-8.493391946104359e-07,0.0014996874022925712
94.84999999999961,22.550000000000015,110.85619354248047,1.3741949450393345,-0.560691619153539,-0.8280247026574646,0.001806531085880358,1.8205718994140625,0.4913895193778511,0.0008651638549057281,7.029662503738436e-05
94.89999999999961,22.550000000000015,120.87425231933594,0.31321981924831,0.3461224405852765,-0.9381893498240597,-0.0037126777194689048,2.7475509643554688,0.6902266245632444,0.001812269115232007,0.002784409724969846
94.9499999999996,22.550000000000015,145.1633758544922,2.2971516754585273,-0.4204354723727259,-0.9073224418974342,-0.0004099496083196899,4.04412841796875,0.9756789130899552,-0.0024585442560384287,0.0010328911092229013
94.9999999999996,22.550000000000015,0.0,,,,,,,,
95.0499999999996,22.550000000000015,134.62435913085938,1.4202682670065188,-0.9978456912437862,-0.06560469850712365,0.001772729229583703,2.3427581787109375,0.6793779124253014,0.0011364584748411086,-0.0023596270632559504
95.0999999999996,22.550000000000015,135.64447021484375,0.4039847475093182,0.17132385483411186,0.9852147668223311,-0.001995300115748876,2.80810546875,0.6229383992739965,-0.0011458895262747568,0.0016684135820586362
95.1499999999996,22.550000000000015,134.54640197753906,1.3311286109419143,-0.3792725391626801,-0.9252850053022006,-0.002071732282326094,4.237274169921875,1.055857532181721,-0.0028738054320676964,-0.003414058347788734
95.19999999999959,22.550000000000015,141.09365844726562,0.8563560847777589,0.32520523844309457,-0.9456434597083458,0.006631281188086003,5.7106781005859375,1.5573100361404582,0.0012909680405618,-0.004824980916326965
95.24999999999959,22.550000000000015,127.61986541748047,2.196696773713988,0.9310121087053082,-0.36498829220140133,-0.0007690921591158471,3.3911056518554688,0.9931102468795897,-0.002027257226594171,-0.00045447507603847855
95.29999999999959,22.550000000000015,107.0842056274414,0.7011370684740722,0.6368191693591445,0.7710131941391983,8.3687834959662e-05,3.7065811157226562,0.7636583837352834,0.0008258857753249352,-0.0012692773580383618
95.34999999999958,22.550000000000015,95.23504638671875,0.5695927106152359,0.07678363470259679,-0.9970477789162655,0.000671127601818035,1.5729522705078125,0.3439720845409362,0.001097418103844897,-0.0009854255417819553
95.39999999999958,22.550000000000015,90.95721435546875,0.49818532339640276,0.6901126780823734,-0.7237019355715268,0.0001644734025663464,0.9168243408203125,0.24798697096622777,-0.0003847310809869324,-0.0007439048783734139
95.44999999999958,22.550000000000015,89.93453216552734,0.03362297688678013,-0.45180204419586617,-0.8921182168639068,-0.0010924603545461099,0.7092971801757812,0.1631169998299733,-0.0004355590541408614,0.0007324614106064457
95.49999999999957,22.550000000000015,90.19283294677734,0.2289056289559514,-0.062461059626687965,-0.9980474016950854,0.0029662562655144906,5.707527160644531,1.127208939719026,0.0015039807465857043,-0.0028546655821624902
95.54999999999957,22.550000000000015,93.27652740478516,0.8285964367261084,0.08075341317235556,0.9967341101121275,-0.001084778904426253,1.0134124755859375,0.24956546549539213,-0.0008513838132655411,0.0011862189717629693
95.59999999999957,22.550000000000015,95.97084045410156,3.2918658825876306,0.9104503762256753,0.41361831732954757,-0.007429057133226338,3.2930679321289062,0.8579574355620063,-0.0059164689812484525,0.0035838688249269406
95.64999999999957,22.550000000000015,97.11888122558594,0.5263957013659424,-0.8539041610341902,-0.520430287136035,0.0004266767480037673,0.8988418579101562,0.208014025757903,-0.00011605442988006286,0.00030318409996790983
95.69999999999956,22.550000000000015,104.01025390625,2.015018648453584,-0.7036234368864931,-0.7105730497732371,-0.002442727206384112,5.059089660644531,1.0500049710266943,7.29155250602133e-05,0.0004034537432057854
95.74999999999956,22.550000000000015,112.93618774414062,1.1877078747278684,-0.981219471668822,0.1928946562711316,0.006225580707717229,8.390609741210938,2.0912293226394603,0.007350433933432471,0.0031148841574987133
95.79999999999956,22.550000000000015,120.97833251953125,0.29328209160130725,-0.28771719170761767,-0.9577154157660207,0.00011639482393154111,1.6748809814453125,0.33067233352490094,-9.671804693629096e-05,-0.0004333639547765511
95.84999999999955,22.550000000000015,142.04837036132812,2.204691356862212,-0.7384799333110785,0.674275454170523,-0.00094363660318549,5.737518310546875,1.4803336514095715,-0.0003196230955188161,0.0013084926415038083
95.89999999999955,22.550000000000015,149.85064697265625,1.5287522742490713,-0.37893724927868205,-0.925422369034327,0.00045864513600258326,3.099517822265625,0.9914364082729697,0.0007085793098679579,0.0009686766636275402
95.94999999999955,22.550000000000015,87.92955780029297,1.389184793607398,-0.9623129964468928,-0.2719442900106608,0.001133587394610909,5.811408996582031,1.5967307294846156,0.0004574202627550441,-0.002258951593769204
95.99999999999955,22.550000000000015,0.0,,,,,,,,
96.04999999999954,22.550000000000015,88.15764617919922,3.5725845702076717,-0.3317240875381371,0.9433764517662026,0.005397313576524204,4.788566589355469,1.321394752789472,0.00047672656771483116,-0.005487467121930351
96.09999999999954,22.550000000000015,116.71780395507812,5.473465902861891,-0.25656134645226075,-0.9665279486422537,0.002555489851412825,22.578094482421875,5.4798358395039415,0.0009160339820857055,-0.0038668075905903374
96.14999999999954,22.550000000000015,215.24903869628906,37.080659539923545,-0.13342586642415205,0.9910587965246888,-0.001158300114227281,80.82760620117188,25.58598365113228,0.0277969284274883,0.006068660392318096
96.19999999999953,22.550000000000015,280.1076965332031,2.462662811238888,0.51213893596641,-0.8589026197813076,0.007755727309477354,19.312164306640625,5.013853092789738,0.01641114575730107,-0.0008268598632380557
96.24999999999953,22.550000000000015,443.5737609863281,16.04918974460041,0.5775651314142323,0.81634460797782,-0.003140983187471596,36.792266845703125,11.728466999162407,-0.01036650308445507,0.0014090763765269075
96.29999999999953,22.550000000000015,145.15879821777344,2.5698951603833455,0.1850207083048749,-0.98273462211238,-0.006443120417842361,18.195037841796875,3.804455768649618,-0.009355522574635382,-0.000881623664991134
96.34999999999953,22.550000000000015,318.01776123046875,12.885216275614338,-0.7636508129240274,-0.6456294881125492,0.018000626792409675,44.522247314453125,13.398192368964526,0.022155866891648553,-0.015593704079464808
96.39999999999952,22.550000000000015,858.896728515625,19.855496746230255,0.5935622800159486,0.8047880588964207,-0.008000317194063022,34.54656982421875,10.992830229582065,-0.010297089744069022,0.005508824589383432
96.44999999999952,22.550000000000015,863.1719970703125,1.1420213203829144,0.9830727987599204,-0.18321537145757463,0.0003424327899585048,3.84564208984375,0.9938833715501035,0.0020611309954776964,-0.0015437940356824679
96.49999999999952,22.550000000000015,952.4899291992188,2.475610002987328,-0.17311563197937724,0.9849015067327194,-0.000276323658157746,7.59912109375,2.0829554922866493,6.986213318868425e-05,0.0015738807205056028
96.54999999999951,22.550000000000015,1036.1214599609375,16.0233379825812,-0.01926538742689193,0.9998144052009311,0.011243557513899409,60.3704833984375,15.66560970380224,0.005890135754849474,-0.011260164367081464
96.59999999999951,22.550000000000015,899.6397094726562,25.246855545887346,-0.12447878232526924,-0.992222269832127,0.012645196235769757,82.85809326171875,21.317186049321723,0.004702055493899382,-0.012121992203506968
96.64999999999951,22.550000000000015,754.5324096679688,31.890622409741006,0.8427772837270959,0.5382624360231523,0.022351003902598095,63.36981201171875,18.52850517013918,0.01984957183290989,-0.006481048603901853
96.6999999999995,22.550000000000015,768.3687744140625,28.8392885320313,-0.3025045680629121,-0.9531479351606816,-0.00830347379110099,75.72503662109375,21.102608971780732,-0.01712511863691079,0.0014373533750343724
96.7499999999995,22.550000000000015,761.528076171875,7.132923102379744,-0.996330594808141,-0.0855882342921961,0.00950393498675536,45.502685546875,12.431584486775188,0.018382968086311065,-0.022267362191579054
96.7999999999995,22.550000000000015,1218.6444091796875,13.659001090959363,-0.7305497344917904,-0.6828594917213751,-0.013476252671813996,53.4141845703125,14.741203849902677,-0.021323419768594695,0.005719949547436548
96.8499999999995,22.550000000000015,1041.4483642578125,22.37339804767468,0.7412220640625977,0.6712598988072968,0.010566338626409405,70.8365478515625,19.04919347373062,0.021461321297870123,-0.012887029974513856
96.8999999999995,22.550000000000015,792.663330078125,27.662098657477042,-0.06310334399114598,0.9980069979600018,-0.002421916037790156,58.97149658203125,17.753145223820574,0.0017299275319675048,-0.003070624027304309
96.94999999999949,22.550000000000015,814.2750854492188,34.98732730072118,-0.20246935102007993,-0.9792885999017387,0.02892486538209585,93.34783935546875,25.36954863250553,0.053764831146403895,-0.006694772707924274
96.99999999999949,22.550000000000015,0.0,,,,,,,,
97.04999999999949,22.550000000000015,750.8051147460938,3.1865630947848946,-0.4249107001942216,0.9052352715512451,-0.0013114077512316673,6.21246337890625,1.6829456668149423,-0.0003032065617472858,0.0006832315943213001
